	MP-ID	Comp Flatness score	Flat/not-flat	Flat segments
28026	mp-675879	0.39783227	False	[]
28027	mp-675880	0.3479741	False	[]
28028	mp-675881	0.85392046	True	[3, 4]
28029	mp-675882	0.9754001	True	[3, 4]
28030	mp-675893	0.28964752	False	[]
28031	mp-675895	0.9782224	True	[2, 3, 4]
28032	mp-675896	0.7970794	False	[]
28033	mp-675902	0.07338329	False	[]
28034	mp-675918	0.8635672	True	[3, 4]
28035	mp-675920	0.5255641	False	[]
28036	mp-675921	0.989839	True	[1, 2, 3]
28037	mp-675925	0.98957884	True	[1, 2, 3]
28038	mp-675926	0.12633634	False	[]
28039	mp-675929	0.56621766	False	[]
28040	mp-675930	0.27075318	False	[]
28041	mp-675942	0.504181	False	[]
28042	mp-675943	0.9622064	True	[1, 2, 3]
28043	mp-675944	0.9235175	True	[3, 4]
28044	mp-675946	0.29319888	False	[]
28045	mp-675953	0.9227002	True	[4]
28046	mp-675954	0.19029649	False	[]
28047	mp-675957	0.7462144	True	[4]
28048	mp-675964	0.5459088	False	[]
28049	mp-675976	0.8885174	True	[3, 4]
28050	mp-675977	0.35524997	False	[]
28051	mp-675978	0.8745608	True	[3]
28052	mp-675987	0.36921686	False	[]
28053	mp-675989	0.65354836	False	[]
28054	mp-675993	0.89852583	True	[3, 4]
28055	mp-676002	0.8498725	True	[3, 4]
28056	mp-676011	0.17393717	False	[]
28057	mp-676014	0.96724594	True	[3, 4]
28058	mp-676020	0.42940602	False	[]
28059	mp-676023	0.93717605	True	[3]
28060	mp-676024	0.6334903	False	[]
28061	mp-676036	0.733267	True	[2]
28062	mp-676038	0.24071108	False	[]
28063	mp-676040	0.5751379	False	[]
28064	mp-676049	0.8755907	True	[3]
28065	mp-676050	0.6959812	True	[3]
28066	mp-676058	0.8199413	True	[1, 2]
28067	mp-676060	0.7034587	False	[]
28068	mp-676072	0.98980093	True	[1, 2, 3]
28069	mp-676074	0.9643965	True	[3, 4]
28070	mp-676083	0.98762554	True	[1, 2, 3]
28071	mp-676084	0.4240108	False	[]
28072	mp-676089	0.74857277	True	[4]
28073	mp-676095	0.9778058	True	[3, 4]
28074	mp-676104	0.48452872	False	[]
28075	mp-676106	0.9499259	True	[4]
28076	mp-676109	0.9897176	True	[3, 4]
28077	mp-676113	0.09264475	False	[]
28078	mp-676117	0.03363798	False	[]
28079	mp-676121	0.3958039	False	[]
28080	mp-676128	0.98209447	True	[3, 4]
28081	mp-676129	0.30252612	False	[]
28082	mp-676130	0.8558482	True	[4]
28083	mp-676143	0.98961735	True	[1, 2, 3]
28084	mp-676144	0.7372232	False	[]
28085	mp-676145	0.6890287	True	[4]
28086	mp-676156	0.7957827	False	[]
28087	mp-676167	0.971122	True	[3, 4]
28088	mp-676168	0.73405075	True	[3, 4]
28089	mp-676169	0.67944765	True	[3]
28090	mp-676180	0.96698356	True	[1, 2]
28091	mp-676191	0.96997976	True	[3, 4]
28092	mp-676206	0.9818863	True	[3, 4]
28093	mp-676213	0.8943868	True	[3, 4]
28094	mp-676227	0.8915929	True	[4]
28095	mp-676229	0.97406566	True	[3, 4]
28096	mp-676230	0.9830434	True	[1, 2, 3]
28097	mp-676241	0.9037768	True	[1, 4]
28098	mp-676248	0.15804659	False	[]
28099	mp-676249	0.9532273	True	[1, 2]
28100	mp-676250	0.3108373	False	[]
28101	mp-676252	0.98826796	True	[1, 2, 3, 4]
28102	mp-676260	0.5836754	False	[]
28103	mp-676264	0.95912606	True	[3, 4]
28104	mp-676270	0.5149962	False	[]
28105	mp-676273	0.45474133	False	[]
28106	mp-676274	0.7113941	False	[]
28107	mp-676275	0.6555115	True	[4]
28108	mp-676278	0.7501695	False	[]
28109	mp-676282	0.84796226	True	[3]
28110	mp-676290	0.32878417	False	[]
28111	mp-676291	0.9789553	True	[1, 2, 3, 4]
28112	mp-676296	0.77917427	True	[1]
28113	mp-676305	0.9184763	True	[3, 4]
28114	mp-676306	0.1911589	False	[]
28115	mp-676311	0.8438881	False	[]
28116	mp-676313	0.98388463	True	[3, 4]
28117	mp-676314	0.9817603	True	[3, 4]
28118	mp-676315	0.39708152	False	[]
28119	mp-676317	0.8238236	True	[3]
28120	mp-676319	0.835346	True	[4]
28121	mp-676320	0.9770742	True	[3, 4]
28122	mp-676325	0.40568167	False	[]
28123	mp-676329	0.98234236	True	[3, 4]
28124	mp-676330	0.9743056	True	[1, 2, 3, 4]
28125	mp-676333	0.61520326	False	[]
28126	mp-676338	0.80938995	True	[3, 4]
28127	mp-676339	0.98595184	True	[3, 4]
28128	mp-676341	0.9232223	True	[2, 3]
28129	mp-676348	0.45166564	False	[]
28130	mp-676360	0.45655152	False	[]
28131	mp-676361	0.9851229	True	[3, 4]
28132	mp-676368	0.96714777	True	[1, 3, 4]
28133	mp-676371	0.9722326	True	[1, 2, 3, 4]
28134	mp-676377	0.6845815	False	[]
28135	mp-676378	0.91467106	True	[3, 4]
28136	mp-676391	0.9818863	True	[3, 4]
28137	mp-676398	0.47542405	False	[]
28138	mp-676400	0.23154375	False	[]
28139	mp-676402	0.78438324	False	[]
28140	mp-676410	0.10692534	False	[]
28141	mp-676414	0.36278614	False	[]
28142	mp-676416	0.5794	False	[]
28143	mp-676422	0.38648462	False	[]
28144	mp-676424	0.9882286	True	[2]
28145	mp-676430	0.4563786	False	[]
28146	mp-676431	0.9485885	True	[3, 4]
28147	mp-676437	0.7302191	False	[]
28148	mp-676448	0.85305965	True	[3]
28149	mp-676449	0.80248046	True	[3]
28150	mp-676456	0.8348	False	[]
28151	mp-676459	0.8918919	True	[3, 4]
28152	mp-676461	0.91976327	True	[4]
28153	mp-676464	0.3868641	False	[]
28154	mp-676473	0.9853858	True	[3, 4]
28155	mp-676483	0.92522997	True	[3, 4]
28156	mp-676497	0.9892316	True	[1, 2, 3]
28157	mp-676498	0.68583715	False	[]
28158	mp-676499	0.77000934	False	[]
28159	mp-676501	0.89031607	True	[3, 4]
28160	mp-676515	0.75540495	False	[]
28161	mp-676517	0.9847088	True	[1, 2]
28162	mp-676518	0.32751232	False	[]
28163	mp-676519	0.23217535	False	[]
28164	mp-676524	0.20026146	False	[]
28165	mp-676527	0.9062386	True	[3, 4]
28166	mp-676528	0.6933634	False	[]
