mat_id,av_drop,max_drop,min_drop
mp-35,0.9863707500537502,0.9863707500537502,0.9863707500537502
mp-43,0.7994483602643099,0.9110790066860666,0.6873962812966112
mp-172,0.8331624534777632,0.9754674521752684,0.5636591721004185
mp-202,-1.0,-1.0,-1.0
mp-226,0.9788871962884181,0.9800232329930472,0.9782621245024619
mp-287,0.9858869967889533,0.9988529539734119,0.9793634571281756
mp-299,0.9943269292924296,0.9978740834907794,0.9896877211987356
mp-308,0.788618878515662,0.9379492909011369,0.6392884661301872
mp-310,0.4807823524248411,0.7765903936596136,0.1849743111900686
mp-337,-1.0,-1.0,-1.0
mp-355,-1.0,-1.0,-1.0
mp-356,0.9741708349301438,0.9743913664738668,0.973947420842787
mp-392,0.971318567546644,0.971318567546644,0.971318567546644
mp-397,0.9955274694488006,0.9974259398329894,0.9936289990646116
mp-411,0.9791752984044486,0.9889114533490175,0.9694391434598797
mp-449,0.9860926959642493,0.98659293233603,0.9855924595924687
mp-569,0.6101244165254117,0.7429022184251516,0.4773466146256718
mp-597,0.974947165430785,0.978624990869806,0.9730451009047003
mp-606,0.9652288545785664,0.9652288545785664,0.9652288545785664
mp-614,0.996050792193254,0.9962593977555462,0.9958528561258313
mp-639,0.6015591649190721,0.9618405152191521,-0.10314472982295475
mp-644,0.9611821061663072,0.9611821061663072,0.9611821061663072
mp-654,0.9987189680977809,1.0214136975012706,0.9872926862407859
mp-666,0.9732182014398446,0.9732182014398446,0.9732182014398446
mp-681,0.9896806755169795,0.9900330354779198,0.9893283155560392
mp-698,0.8634421721118848,0.9763993047132213,0.6396876238393483
mp-723,0.9752922308645806,0.9755603058982024,0.9750241558309589
mp-748,0.9966702976727779,0.9971206621938595,0.9962199331516963
mp-764,0.9685595576605464,0.9750692829859684,0.9620498323351243
mp-774,0.9934015153792527,0.9985266070558579,0.9888399255329817
mp-775,0.9702086170227658,0.9704479879703718,0.9699997012954706
mp-787,0.9598594903777614,0.9598594903777614,0.9598594903777614
mp-807,0.9796314514345896,0.9796446992544122,0.9796182036147671
mp-809,0.9732670351011325,0.9778150690957493,0.9687190011065159
mp-821,0.9458901243908706,0.9885756185072313,0.9032046302745099
mp-843,0.9888201508754294,0.9889304970641501,0.9887073849808086
mp-853,0.5326224865781649,0.9118364368577206,-0.19944771446516954
mp-863,0.9622390564325725,0.9647781822380664,0.9596999306270786
mp-880,0.9898507725426136,0.992863482005381,0.9882174362557696
mp-881,0.9791933601989546,0.9792596333663489,0.9791107761408362
mp-943,0.8914383350101409,0.9050555872725458,0.8664365321009729
mp-964,-1.0,-1.0,-1.0
mp-973,0.8015032817703316,0.9217118066889586,0.6812947568517045
mp-978,0.6586923622577382,0.9963251071113878,0.0002863035136933548
mp-995,0.9852938317534693,0.9872741989125152,0.9833134645944234
mp-1015,0.9892723194500133,0.9896827076412077,0.9888619312588188
mp-1016,0.9818855814602533,0.9818855814602533,0.9818855814602533
mp-1023,0.9712430249775516,0.9804015810192591,0.9664984374551482
mp-1043,0.7026826225570999,0.961722637001941,0.44364260811225864
mp-1051,0.9938372159345434,0.9944489698421548,0.9932254620269321
mp-1075,0.6494757139700493,0.7809746791119475,0.517976748828151
mp-1107,0.8715816370701481,1.0145053337030734,0.7286579404372229
mp-1111,0.9844663215479459,0.9851018831792643,0.9838307599166275
mp-1179,0.5315511320370686,0.9109460818961809,-0.20051315805361156
mp-1200,0.5372407368594896,0.8417119455468756,0.2327695281721037
mp-1237,0.6449254246967366,0.7300237144609677,0.5598271349325055
mp-1261,0.9941567940292705,0.9941846954631949,0.9941288113535911
mp-1311,0.9942812162638841,0.9989381889142861,0.9896242436134822
mp-1314,-1.0,-1.0,-1.0
mp-1355,-1.0,-1.0,-1.0
mp-1383,0.8821292027065664,0.9151204444510979,0.8491379609620348
mp-1384,0.9759648348463981,1.076457013541384,0.875472656151412
mp-1389,-1.0,-1.0,-1.0
mp-1426,0.9907982301730293,0.9926581603229084,0.9871588724595379
mp-1428,0.9938482876870341,0.9944298910215456,0.9930361205415622
mp-1429,0.9725655799572746,0.9769737099815375,0.9681574499330114
mp-1436,0.9217082551436262,0.9306784424974275,0.9127380677898248
mp-1455,0.9762331781422554,0.9773024115874801,0.9751431528929593
mp-1473,0.9855296918069338,0.9873186491490977,0.9837407344647701
mp-1477,0.8038425880859602,1.3511485863260622,0.11849471894755637
mp-1478,0.7561108583790987,0.7561108583790987,0.7561108583790987
mp-1506,0.813279774732834,0.9782704790031634,0.5047633606662714
mp-1510,-1.0,-1.0,-1.0
