mat_id,drop_values
mp-16055,[-1]
mp-16056,[0.99961842 0.99930672 0.99805572]
mp-16057,[0.99960972 0.99802567 0.99930173]
mp-16060,[0.99439661]
mp-16061,[-1]
mp-16097,[0.95699547 0.95978274 0.9593961 ]
mp-16102,[0.99837124 0.99701108 0.99666479]
mp-16107,[-1]
mp-16108,[-1]
mp-16124,[0.99704747]
mp-16135,[0.95405167 0.9473104  0.90745788]
mp-16136,[0.99121006 0.99671629]
mp-16156,[1.01138149 0.99448065]
mp-16159,[0.92618341]
mp-16160,[-1]
mp-16167,[-1]
mp-16180,[0.9955996  0.99782704]
mp-16183,[0.97564275 0.97807441]
mp-16184,[0.98644974 1.07617172]
mp-16209,[-1]
mp-16220,[1.45869945 0.99414095]
mp-16272,[0.93094456 0.93054922 0.93025846]
mp-16275,[0.95236645]
mp-16280,[0.99221376 0.99714259 0.99360809]
mp-16281,[0.99284355]
mp-16291,[0.99912777 0.99917055 0.99911227]
mp-16293,[0.99281363 0.99167747]
mp-16335,[0.99941737 0.99264064]
mp-16336,[0.11128792 0.53083962]
mp-16340,[0.99392589 0.98415626]
mp-16383,[-1]
mp-16402,[-1]
mp-16403,[-1]
mp-16430,[0.99029553]
mp-16431,[0.99025016]
mp-16432,[0.99381333 0.9960876  0.99842936]
mp-16433,[0.99800486]
mp-16451,[0.99425303]
mp-16453,[-1]
mp-16456,[0.99701518]
mp-16471,[0.96498169]
mp-16475,[-1]
mp-16484,[1.04756342 0.97335945 0.97287525]
mp-16486,[0.9299173  0.92959823 0.92990579]
mp-16487,[0.93913767 0.93153139]
mp-16511,[0.99550155 0.98688768]
mp-16514,[0.98949445 1.00007854 0.99405747]
mp-16519,[-1]
mp-16520,[0.96127675]
mp-16531,[0.99726251]
mp-16532,[-1]
mp-16533,[0.99722698]
mp-16543,[0.99965309 0.9997118  0.99916299]
mp-16569,[-1]
mp-16571,[-1]
mp-16577,[0.99942425]
mp-16585,[0.99843146 0.99917302 0.99756817]
mp-16587,[0.92140424]
mp-16590,[0.91799824]
mp-16591,[0.91690232]
mp-16594,[0.99872294 0.999673  ]
mp-16595,[0.99862829 0.99965931]
mp-16596,[0.99854107 0.99964878]
mp-16597,[0.99844967 0.99963858]
mp-16598,[0.99833143 0.9996263 ]
mp-16600,[0.98753681 0.99012928 0.99502493]
mp-16605,[0.99542992 0.99443675]
mp-16608,[0.97012996 0.990543   0.97326378]
mp-16671,[0.97835763 0.99547502 0.99827946]
mp-16673,[0.9947567  0.99859843 0.9780461 ]
mp-16678,[0.99966858 0.99976907 0.99197706]
mp-16679,[0.99184823 0.99966348 0.9997305 ]
mp-16687,[0.98421821]
mp-16691,[0.99941279 0.99541685 0.99555477]
mp-16695,[0.99896146 0.99442828 0.99817391]
mp-16699,[0.99768936 0.9915853  0.98360081]
mp-16705,[0.99827753]
mp-16722,[0.6684773  0.29596409]
mp-16723,[0.05956804 0.83482779 0.43898108]
mp-16724,[0.83510871 0.35561168 0.47610031]
mp-16735,[0.97781425 0.97781119]
mp-16772,[0.99981545 0.9943521  0.99849443]
mp-16773,[0.99330653 0.99881796 0.99545225]
mp-16777,[1.01131738 0.99685917 0.9982775 ]
mp-16779,[0.98009122 0.99262698 0.99023969]
mp-16780,[0.99034152 0.97021669 0.9670426 ]
mp-16783,[0.98428125 0.98161047]
mp-16787,[0.81433312 0.39547582 0.9923431 ]
mp-16791,[0.98661392]
mp-16794,[-1]
mp-16795,[0.99766823 0.99945197 0.99805847]
mp-16796,[-0.03335286  0.79039821  0.10561255]
mp-16799,[0.9917715  0.99812581 0.99740887]
mp-16800,[0.99982067 0.9994832 ]
mp-16801,[0.99755171 0.99662091 0.98660783]
mp-16804,[0.99354446 0.9972019 ]
mp-16808,[-1]
mp-16809,[0.99325524 0.99511254 0.99339825]
mp-16811,[0.99328732 0.98137423 0.98693964]
mp-16812,[0.98964531 0.99874158 0.99833714]
mp-16814,[0.99836189 0.99824954]
mp-16818,[0.98239453 1.34190208 0.98292029]
mp-16819,[0.9974334  0.9938669  0.99338829]
mp-16821,[0.9959445  0.99659367]
mp-16825,[0.98580714 0.98562004 0.91128868]
mp-16828,[0.98917735 0.99965566 0.99373522]
mp-16830,[0.99468761 0.99133325 0.99166456]
mp-16831,[0.99936292 0.99865181]
mp-16834,[0.99814255 0.98908153]
mp-16837,[0.98916579]
mp-16838,[-1]
mp-16839,[0.99488195 0.98491822 0.9873973 ]
mp-16841,[-1]
mp-16847,[0.9565189  0.93933191]
mp-16848,[0.98833275 1.07605691 1.11117141]
mp-16855,[0.99858961 0.99860467 0.90197919]
mp-16856,[0.98122391 0.99721548 0.99748601]
mp-16857,[0.99184308 1.00877268]
mp-16863,[0.99185205 1.17318433 0.98694669]
mp-16864,[0.99800872 0.997916   0.99410724]
mp-16866,[0.99651369 0.99650545 0.99656141]
mp-16870,[0.98083865 0.99207524 0.88097508]
mp-16871,[0.99217836 0.99601738]
mp-16872,[0.99640422 0.99846377 0.99293024]
mp-16882,[0.99738603 0.97722176 0.99764908]
mp-16887,[0.99552028 0.99540626]
mp-16889,[0.97239521 0.96701296 0.96719972]
mp-16891,[0.99824708 0.99441699]
mp-16892,[0.99759975 0.99710533 0.99474094]
mp-16894,[0.99780098 0.974737   0.99603917]
mp-16897,[-1]
mp-16904,[0.98819935 0.93806344 0.93808834]
mp-16905,[0.99136564 0.99813576 0.99855088]
mp-16907,[0.99285056 0.99289861 0.99295558]
mp-16911,[0.99459189 0.95013298 0.96608968]
mp-16913,[0.99204939 0.9966252  0.98092545]
mp-16915,[0.99766441 0.97928039 0.99743315]
mp-16916,[-1]
mp-16917,[0.99682315 0.99569325]
mp-16921,[0.99887739 0.97658225 0.95348042]
mp-16922,[-1]
mp-16924,[0.99512457 0.99465618]
mp-16927,[0.99663479 0.99552021 0.99800485]
mp-16928,[0.99625961 0.9924369 ]
mp-16929,[0.94707775 0.95076523 0.99788138]
mp-16932,[0.9729887  0.97237263 1.00777372]
mp-16933,[-1]
mp-16934,[0.99110961 0.99545524 0.98967211]
mp-16945,[0.97805379 0.9912174  0.97637979]
mp-16947,[0.99584708 0.99456504 0.99953241]
mp-16961,[0.97208197 0.96629912 0.97318959]
mp-16964,[ 0.77362287  0.99964342 -0.13326197]
mp-16966,[1.00132023 0.98317137]
mp-16967,[0.99841434 0.99580776 0.99588511]
mp-16969,[0.99605048 0.9956187 ]
mp-16970,[0.99916725 0.99309952 0.99104845]
mp-16977,[1.0143377  0.99319266]
mp-16978,[0.99285666 0.86728561]
mp-16980,[0.99836914 0.99955512 0.99775128]
mp-16981,[0.98994706 0.98980832 0.97199206]
mp-16984,[0.99494778 0.99493185 0.99488563]
mp-16988,[-1]
mp-16990,[0.99871575 0.98782524 0.98784093]
mp-16991,[0.99896917 0.99906307]
mp-16993,[0.97305687 0.98611462 0.99088267]
mp-16995,[0.99778517 0.94758263 0.95102958]
mp-16996,[0.99525461 0.99590973 1.00287902]
mp-16998,[0.99873251 1.00455952]
mp-17004,[0.99973181]
mp-17006,[0.99741527 0.98988816 0.99590731]
mp-17008,[0.99815728 0.99898454 0.99493925]
mp-17009,[0.99381235 0.99244585]
mp-17012,[0.97430951 0.97191058]
mp-17015,[0.99732813 0.99411594 0.99791161]
mp-17017,[0.98612256 0.99989208]
mp-17019,[0.99739351]
mp-17020,[0.99420354 0.99459511]
mp-17021,[1.02780795 0.99810926 0.99941616]
mp-17023,[0.91914341 0.92127787]
mp-17024,[0.97943788 0.97930726]
mp-17025,[0.99503261 0.99636047 0.99556359]
mp-17030,[0.99861645 0.99063741]
mp-17031,[0.99838857 0.99582288 0.99787472]
mp-17033,[0.99853738 0.97796047 0.99801155]
mp-17034,[0.97953172 0.99001393 0.97706681]
mp-17035,[0.99834975 1.02963937]
mp-17037,[0.9962576  0.99398094]
mp-17040,[0.999103   0.99908725 0.99905875]
mp-17042,[0.98908879 0.98642199 0.97780409]
mp-17048,[-1]
mp-17056,[0.99382585 0.99964806 0.99447564]
mp-17057,[1.33248163 0.9300825  0.93197961]
mp-17059,[0.99862623 0.99864036 0.90467473]
mp-17062,[0.99316368 0.99497999 0.99342134]
mp-17063,[0.99672744 0.99910286 1.00156904]
mp-17064,[0.99656838 0.98986738]
mp-17065,[0.99663789 0.99076648 0.99697828]
mp-17066,[0.99461037 0.98942189 0.99377406]
mp-17071,[0.99836009 0.99866438 0.99703091]
mp-17077,[0.9987804  0.99647676 0.99868045]
mp-17088,[-1]
mp-17089,[0.99659286 0.99782965 0.99719078]
mp-17090,[0.98809117 0.97694711 1.18822935]
mp-17095,[0.9881948  0.97212711 0.86639918]
mp-17097,[0.9671102  0.99351195]
mp-17100,[0.9989409  0.99913256 0.99808054]
mp-17101,[0.9957976  0.98789597 0.9928729 ]
mp-17102,[0.98932325 0.98670636]
mp-17103,[0.9971979  0.99726767 0.9064886 ]
mp-17105,[0.97902217 0.98830506]
mp-17113,[-1]
mp-17114,[0.99648603 0.97983476]
mp-17119,[0.9953962]
mp-17120,[0.96058296 1.97316445]
mp-17125,[0.99335639]
mp-17128,[0.99815492 0.99420931 0.99778948]
mp-17129,[0.9759365  0.99055294 0.97682844]
mp-17133,[-1]
mp-17137,[0.99670214 0.99614969]
mp-17138,[0.99942541 0.99886346]
mp-17142,[0.99814889 0.99630969 0.99352436]
mp-17143,[0.99525571 0.9923518  0.99128528]
mp-17145,[1.0051147  0.99886841]
mp-17146,[0.98195898 0.87152208 0.96176443]
mp-17148,[0.97704876 0.98338155]
mp-17149,[0.99500319 0.99493962 0.99492931]
mp-17151,[0.99450954 0.9861504  0.99222009]
mp-17154,[-1]
mp-17155,[0.97981164 0.97914396 0.92921214]
mp-17158,[0.9677441  0.97421256]
mp-17159,[0.99615597 0.99538755 0.99975873]
mp-17160,[0.99955176 0.99266584]
mp-17161,[0.99812404 0.99068519]
mp-17164,[0.99704053 0.99880966]
mp-17166,[0.99506942 0.99410219 0.99498904]
mp-17170,[0.99256092 0.99963738]
mp-17172,[1.15652894 0.97365391 0.9171299 ]
mp-17177,[0.98677964 0.99432198 0.99251268]
mp-17187,[0.99785429 0.99532544 0.9939179 ]
mp-17188,[0.95007222 0.96155017]
mp-17192,[0.99268511 0.99965171]
mp-17194,[0.99234626 0.99963592]
mp-17201,[0.99132666 0.9952352  0.98760387]
mp-17207,[0.99007554 0.9750521  0.98253925]
mp-17208,[0.99153246]
mp-17210,[0.98491386]
mp-17213,[0.99816769 0.99508247 0.99757042]
mp-17217,[0.94685877 0.96341805 0.97982368]
mp-17220,[0.99133078 0.98356566 1.15783634]
mp-17228,[0.97517743 0.99232354]
mp-17234,[0.98784252 0.99855377 0.99786662]
mp-17235,[0.99238678 0.97663885 0.985325  ]
mp-17236,[0.99055034 0.9951218  0.99096398]
mp-17237,[0.98883851 0.99566052 0.99572316]
mp-17240,[0.99617256]
mp-17242,[0.99877868 0.99947812]
mp-17243,[0.94254502 0.9682056  0.96096036]
mp-17244,[-1]
mp-17245,[0.99867828 0.99776464]
mp-17250,[0.99867606 0.99582277 0.99948431]
mp-17258,[0.99912245 0.99830713 0.97607856]
mp-17259,[0.99892072 0.99615147 0.99781212]
mp-17262,[0.95052429 0.95652163]
mp-17264,[0.99755636 0.99697993 0.99880766]
mp-17265,[0.99987528 0.99746964 0.99729664]
mp-17268,[-1]
mp-17272,[0.99949427 0.9911947  0.99945494]
mp-17275,[0.99489788 0.99038244 0.99101665]
mp-17279,[0.99208261 0.99746555 0.99795932]
mp-17281,[0.99965038 0.98740364 0.99031889]
mp-17282,[0.96231    0.97202833 0.94079488]
mp-17283,[-1]
mp-17289,[0.97570477 0.97501615 0.91625228]
mp-17290,[0.99421201 0.99109427 0.99151509]
mp-17297,[0.99913922 0.99843748]
mp-17298,[0.99874326 0.99938397]
mp-17304,[0.99669542 0.99673963]
mp-17307,[0.96886286 0.98102661 0.98587722]
mp-17308,[-1]
mp-17313,[0.99680956 0.99024015]
mp-17314,[0.98542559 0.99247633 0.99826942]
mp-17315,[0.99852624 0.99841991]
mp-17319,[0.97732193]
mp-17322,[-1]
mp-17323,[0.99924675]
mp-17325,[0.94879612 0.51772953 0.95296013]
mp-17334,[0.98562186 0.96584866]
mp-17335,[0.99552622 0.99428684 0.99496834]
mp-17336,[0.98924485 0.98737135 0.99012482]
mp-17337,[0.99938017 0.99792362]
mp-17339,[0.99716188 0.99561641]
mp-17341,[0.99693543 0.99833603]
mp-17350,[0.98904103 0.99780813 0.99596705]
mp-17353,[0.99777314 0.99782785]
mp-17355,[0.99502561 0.99497575 0.99496965]
mp-17357,[0.99787559]
mp-17360,[0.99845786 0.994208  ]
mp-17362,[0.99917956 0.99917775 0.99845131]
mp-17363,[0.9905978  0.99501096 0.99215963]
mp-17364,[0.95337275 0.78601847 0.78762139]
mp-17367,[1.00918747 0.92786329 1.18649097]
mp-17371,[0.99956414 0.99870063 0.99897101]
mp-17375,[0.99817465 0.99005179 0.99731664]
mp-17380,[0.99590223 0.99570903]
mp-17382,[0.99626706 0.99452435]
mp-17385,[0.99850915 0.99932309]
mp-17389,[0.9736496  0.97977006]
mp-17391,[0.9758803  0.98333568 0.98339334]
mp-17392,[0.9972687  0.99639481 0.9937939 ]
mp-17394,[0.99712713 0.98652476 0.99599817]
mp-17395,[0.99919339]
mp-17400,[0.97762378 0.97932969]
mp-17404,[1.01240615 0.9772745  0.99611874]
mp-17407,[0.99600929 0.99699508 0.99575158]
mp-17410,[1.13806176 0.98735261 0.93782016]
mp-17412,[0.99550504 0.9929998  0.99066033]
mp-17429,[0.99696088 0.99764609 0.9983649 ]
mp-17434,[0.99959872 0.99888235 0.99891867]
mp-17435,[0.98276435 0.98760023]
mp-17436,[0.99718284 0.99723932 0.99696835]
mp-17438,[0.9982336 0.9987534]
mp-17439,[0.9981127  0.99772065]
mp-17441,[1.04317513 0.9473573  0.98188018]
mp-17443,[-1]
mp-17446,[0.99964738 0.99381973]
mp-17447,[0.99792149 0.98191165 0.98193744]
mp-17448,[0.99017872 0.98978442]
mp-17450,[0.99901    0.99899658 0.99901585]
mp-17451,[0.98385609 0.9837074  0.89244895]
mp-17455,[0.99893486]
mp-17458,[0.99448134 0.99057221 0.99796818]
mp-17460,[0.98835469 0.99164348 0.98555612]
mp-17461,[0.99737235 0.99662101 0.99702002]
mp-17464,[0.99736773 0.99674272]
mp-17465,[0.98958868 0.99602203 0.9989874 ]
mp-17466,[0.96627379 0.95317697 0.97098783]
mp-17468,[0.9924314  0.99843712 0.99196881]
mp-17470,[0.95321859 1.42177619 0.95421076]
mp-17473,[0.95272519 0.95909293 0.94530595]
mp-17474,[0.97934133]
mp-17475,[0.99206823 0.9996239 ]
mp-17477,[-1]
mp-17478,[-1]
mp-17479,[0.99795681 0.99744447 0.99707767]
mp-17481,[-1]
mp-17487,[0.99684992 0.9882126  0.99488341]
mp-17488,[0.99666882]
mp-17489,[0.99761857]
mp-17490,[0.97285388 0.97165686 0.98403165]
mp-17495,[0.99776777 0.99778037 0.98459169]
mp-17499,[0.99836051 0.99888962 0.99895271]
mp-17502,[0.99778944 0.99252707 0.99832926]
mp-17504,[0.95736095 0.9601526  0.96222802]
mp-17508,[0.99795859 0.99925917]
mp-17509,[0.99762218 0.9995438 ]
mp-17510,[-1]
mp-17512,[0.99927103 0.9995386 ]
mp-17516,[0.99604832 0.96059571 0.96059531]
mp-17518,[0.98330814 0.92598788]
mp-17519,[0.99860127 0.99908086 0.99509228]
mp-17520,[0.99616201 0.9967769  0.9931353 ]
mp-17522,[-1]
mp-17523,[0.99779712 0.99854504 0.97182782]
mp-17538,[-1]
mp-17539,[0.99912044 0.9974031 ]
mp-17541,[0.99779195 0.99671747 0.99211456]
mp-17542,[0.99841513 0.99964624]
mp-17545,[0.99623322 0.99095667]
mp-17546,[0.99798153 1.13170962 0.99809841]
mp-17552,[0.99670626 1.01465919]
mp-17553,[0.99016711]
mp-17554,[0.99632805 0.97332106 0.99632674]
mp-17559,[0.99449244 0.99653605 0.93659234]
mp-17560,[0.99633381 0.997801   0.99583957]
mp-17561,[0.9949432  0.99277278]
mp-17562,[0.99387759 0.9965126  0.99540568]
mp-17564,[0.98410293 0.35208269 0.61240075]
mp-17566,[1.42925775 1.62951145 1.25000205]
mp-17567,[0.93338565 0.94642068]
mp-17569,[0.99960438 0.99335572]
mp-17577,[-1]
mp-17583,[0.99080924 0.99808341 0.9959927 ]
mp-17591,[0.99050651 0.99403776 0.99697833]
mp-17598,[0.99887349 0.99933604]
mp-17599,[0.99504529]
mp-17612,[0.99601463 0.99633831 0.99267421]
mp-17619,[-1]
mp-17621,[0.99900172 0.99666904 0.99797296]
mp-17623,[0.98229875]
mp-17630,[0.99133202 0.9996158 ]
mp-17636,[0.99883522 0.99767231]
mp-17637,[0.99974703 0.99920308 0.99849897]
mp-17638,[-1]
mp-17642,[0.99555126 0.99758852 0.99199963]
mp-17650,[1.21912433 1.20040065 0.99127565]
mp-17652,[-1]
mp-17659,[0.52059356 0.52229036 0.51901016]
mp-17661,[0.99218566 0.99695937]
mp-17662,[-1]
mp-17664,[0.98894659 1.0273778  0.99260442]
mp-17666,[0.98853662 0.92416976 0.98838634]
mp-17667,[0.78676388 0.79967306]
mp-17677,[0.99616754]
mp-17682,[0.99113815 0.99099855]
mp-17685,[0.9952926  0.99611607 0.9913301 ]
mp-17686,[0.97020608 0.98700405 0.97693378]
mp-17687,[0.99417287 0.98018542 0.98303141]
mp-17691,[0.99909578 0.9970489  0.99726256]
mp-17693,[0.99940929 0.99227685]
mp-17694,[0.99921664 0.99541056 0.99536541]
mp-17697,[0.99858435 0.99935903 0.9986303 ]
mp-17698,[0.98479294 1.95105012 0.97123802]
mp-17699,[0.9986804  0.9982429  0.99648701]
mp-17701,[0.98332236 0.93469252]
mp-17703,[0.99725189 0.9780295 ]
mp-17704,[0.99687179 0.99642316 0.99006231]
mp-17706,[0.97313005 0.97137435]
mp-17709,[1.00200042 0.99679183 0.99341044]
mp-17711,[0.99700499 0.99956382]
mp-17712,[0.99830697 0.99448598]
mp-17714,[0.99168951 0.99252823]
mp-17715,[0.99709764 0.9726809  0.99901868]
mp-17717,[0.96544331]
mp-17718,[0.99425424]
mp-17722,[0.98807364 0.99162775 0.99267668]
mp-17724,[-1]
mp-17727,[0.9995959  0.99937881 0.99913683]
mp-17729,[-1]
mp-17730,[0.9971831  0.99781264 0.9837472 ]
mp-17733,[0.99931566 0.99876089]
mp-17738,[0.99843091 0.9993137  0.99944337]
mp-17743,[0.98204599 0.98460859]
mp-17745,[0.9966317  0.99649399]
mp-17747,[0.99783739 0.99825646 0.99829352]
mp-17749,[0.99736208 0.99528117 0.98805787]
mp-17753,[0.98907133 0.98893649 0.93458306]
mp-17754,[0.99875402 0.99669331]
mp-17756,[-1]
mp-17757,[0.37778919]
mp-17759,[0.97770038 0.99828785 0.99871439]
mp-17761,[0.99661024 0.99257044 0.99858125]
mp-17765,[0.98953539 0.99231916 0.99241589]
mp-17768,[0.98016882 0.98149382]
mp-17769,[0.99629572 0.99725485 0.98599738]
mp-17770,[ 0.75876243 -0.05100427  0.80724736]
mp-17771,[0.99646726]
mp-17775,[0.99657471 1.02256553]
mp-17777,[0.99704127 0.99278523]
mp-17784,[0.99320587 0.99702148]
mp-17785,[0.99797072 0.99796158 0.97845739]
mp-17789,[0.99830116 0.99337829 0.99828788]
mp-17792,[0.99661176 0.98225077 0.97482148]
mp-17799,[0.99888224 0.9972485  0.97593491]
mp-17803,[0.97022101 0.96387985 0.99463808]
mp-17805,[1.21154626 0.96301554 0.9506942 ]
mp-17806,[0.9858022]
mp-17807,[0.97881121 0.99814558 0.98669854]
mp-17808,[0.99360344 0.99083007]
mp-17815,[-1]
mp-17816,[0.99844221 0.99795237 0.99550491]
mp-17817,[0.95595747 0.95818465 0.96027026]
mp-17822,[0.99334486 0.98968785 0.98102412]
mp-17823,[0.98151253 0.98112442 0.98822445]
mp-17824,[0.9979735  0.99490032]
mp-17825,[0.99589941 0.99601359 0.99010559]
mp-17827,[0.97302451 0.93159211 0.97385602]
mp-17829,[0.99506054 0.99501158 0.99500555]
mp-17831,[0.97599897 0.96743386 0.97760224]
mp-17832,[0.99668056 0.99742885 0.99451448]
mp-17836,[0.99072967 0.99272258 0.99222604]
mp-17838,[0.99809459 0.99689849]
mp-17839,[0.99876166 0.99785443]
mp-17841,[0.99337452 0.99315652]
mp-17848,[0.42899359 0.43884309 0.84013569]
mp-17849,[0.99454241]
mp-17850,[0.99800683 0.99565881]
mp-17853,[0.99443641 0.99662331]
mp-17854,[0.9960285  0.98339604 0.99446658]
mp-17857,[-1]
mp-17861,[-1]
mp-17863,[1.01640539 0.99853016]
mp-17864,[0.99885721 0.99363119 0.99821341]
mp-17865,[0.98900889 0.99937253]
mp-17867,[1.0146369  0.99345287]
mp-17868,[0.997563   0.99825294 0.99667407]
mp-17869,[0.99920711 0.99464732 0.99956642]
mp-17874,[0.99929272 0.99980347 0.99980287]
mp-17875,[0.98520393 0.99158249]
mp-17876,[0.99910897 0.99261952 0.99960763]
mp-17878,[0.99078805 0.98089395 0.97778267]
mp-17880,[0.81768072 0.57029287]
mp-17885,[0.95507236 0.8915232  0.91324622]
mp-17886,[-1]
mp-17887,[0.98131546 0.98244346 0.98065414]
mp-17889,[0.996942   0.99850779 0.99704599]
mp-17891,[0.99815484 0.9960802  1.00681159]
mp-17892,[0.98606417 0.96403731]
mp-17893,[0.99035417]
mp-17894,[0.98982116 0.99339724 0.9498046 ]
mp-17895,[0.99641302 0.98884579]
mp-17897,[0.99895397 0.99836558 0.99851279]
mp-17899,[0.99729572 0.99342396]
mp-17902,[0.99824316 0.99308682]
mp-17904,[0.99879469 0.99746903 0.99200741]
mp-17906,[0.99792967 0.99213598]
mp-17908,[0.98402286 0.96872883 0.93145954]
mp-17909,[0.99881611 0.99808901 0.99858645]
mp-17911,[0.98940032 0.99188484]
mp-17912,[-1]
mp-17914,[0.99855368 0.99861911 0.98965173]
mp-17916,[0.9348097  0.96378095 0.96132431]
mp-17918,[0.98529395 0.97701007 0.9637902 ]
mp-17921,[1.00038955 0.99900876 0.99787679]
mp-17939,[0.99873769 0.99895065 0.99801374]
mp-17941,[0.99935122 0.99947628 0.99723613]
mp-17944,[0.99872759 0.99784875]
mp-17945,[-1]
mp-17947,[-1]
mp-17950,[0.99933622 0.99566966 0.99755447]
mp-17951,[0.99943722 0.99883368]
mp-17953,[0.99563121 0.98628358 0.99248011]
mp-17954,[-1]
mp-17956,[0.99554799 0.99690212 0.994434  ]
mp-17960,[0.99248226 0.9954156  0.99173961]
mp-17964,[-1]
mp-17965,[0.97476647 0.97391309 1.9362297 ]
mp-17966,[1.03933362 0.99908974 0.99957026]
mp-17968,[0.99829938 0.99669817 0.99532867]
mp-17971,[0.99230297]
mp-17972,[0.99359192 0.99868423]
mp-17973,[0.99933028 0.99931941 1.08789641]
mp-17975,[0.99733363 1.03342988 0.99390332]
mp-17977,[0.98869698 0.99231239 0.98783208]
mp-17978,[-1]
mp-17979,[0.60135012 0.98045037 0.94829945]
mp-17980,[0.98264671 0.99619448 0.96673884]
mp-17981,[0.98892947 0.99212136 0.99252581]
mp-17982,[0.99470984 0.99977986 0.99842956]
mp-17984,[0.99735565 0.99219377 0.99641707]
mp-17987,[0.99590243 0.9964426  0.99171011]
mp-17988,[-1]
mp-17989,[0.99267872 1.01848736 0.99077542]
mp-17997,[0.99799554 0.99357696 0.9989017 ]
mp-17998,[0.98493946 0.99152399 0.9960314 ]
mp-17999,[0.97088732 0.99914982 0.99872422]
mp-18000,[0.96779614 0.96712103]
mp-18002,[0.99706828 0.99113716 0.99685543]
mp-18003,[0.99568252 0.99950002 0.99977631]
mp-18006,[0.99906234]
mp-18008,[0.98833612 0.97605822 0.97270196]
mp-18012,[0.99936624 0.99934271 1.03113417]
mp-18014,[0.93455315 0.91954661]
mp-18019,[0.99797298 0.99674231 0.99185381]
mp-18022,[0.9971062  0.99569452 0.99473518]
mp-18024,[0.95572807 0.95518562 0.95429187]
mp-18038,[0.99611428 0.98098475]
mp-18040,[0.99843632 0.99932119 0.99876089]
mp-18041,[0.99203355 0.99371159 0.99426994]
mp-18042,[0.99052767 0.99473605 0.99095154]
mp-18043,[0.99589118 0.99512273 0.99563292]
mp-18045,[0.9951288  0.99396909 0.99793445]
mp-18048,[0.99489114 0.99205958 0.99970394]
mp-18049,[0.99981249 0.99946752]
mp-18050,[0.9944681  0.99965433 0.99703222]
mp-18051,[0.99870181 0.9918164  0.99751752]
mp-18057,[0.99365465 0.99502002 0.98877591]
mp-18059,[0.99075408]
mp-18068,[0.99328748 1.03924436 0.98226673]
mp-18071,[-1]
mp-18073,[0.92058001 0.96814323 0.97783605]
mp-18074,[0.99173311 0.99161603 0.99782442]
mp-18075,[0.99843398 0.99872879]
mp-18084,[0.99113942 0.98305084 0.98277025]
mp-18089,[0.99706598 0.99853733 0.99851501]
mp-18090,[-1]
mp-18096,[0.99801062 0.99903968]
mp-18097,[0.96292139 0.99805973 0.9976328 ]
mp-18100,[0.96900444 0.97412317 0.98413908]
mp-18101,[-1]
mp-18104,[0.98499783 1.14819152 0.98973569]
mp-18105,[0.99422888 0.98684613 0.97478065]
mp-18109,[0.99751343 0.99610121 0.99196108]
mp-18111,[0.99254595 0.9971832  0.99438661]
mp-18115,[0.99751628 0.98014004 0.97838845]
mp-18121,[0.99853872 0.99795816]
mp-18124,[0.99969573 0.99987303 0.99468048]
mp-18125,[0.99911193 0.99790062]
mp-18127,[0.99434564]
mp-18129,[0.93665607 0.96499093 0.9757076 ]
mp-18132,[0.99341817 0.98566451 0.99152352]
mp-18135,[0.98547564]
mp-18136,[0.9952443  0.99937604 0.99390451]
mp-18142,[0.99284293 0.99973359 0.99823267]
mp-18147,[0.99483963 0.99431    0.99951383]
mp-18148,[1.18927123 0.99370043 0.99136773]
mp-18150,[0.99743365 0.99588721]
mp-18151,[-1]
mp-18156,[-1]
mp-18160,[0.99457291 0.9944864  0.99229106]
mp-18165,[0.9899561  0.99009129]
mp-18168,[0.99617147 0.99754592 0.99737414]
mp-18169,[0.99290902 0.99755868 0.9985646 ]
mp-18182,[0.98341602 0.99012718 0.96986222]
mp-18191,[0.99205854 0.99315071 0.99530654]
mp-18193,[0.99466071 0.97448874 0.99833787]
mp-18195,[0.91890585 0.91099648 0.70463148]
mp-18199,[-1]
mp-18203,[0.99907698 0.99812905]
mp-18206,[0.9863451  1.03332099]
mp-18212,[0.99949742 0.98748115 0.98662916]
mp-18216,[0.99767315 0.99751965 0.99711263]
mp-18220,[0.99173706 0.99384217 0.99536588]
mp-18224,[0.99952983 0.99552914]
mp-18229,[0.99632162 0.98218868 0.99900077]
mp-18232,[0.9629274  0.94079378]
mp-18233,[0.99810269 0.9985041  0.99729901]
mp-18243,[0.99542917 0.9953877 ]
mp-18244,[0.99917795 0.99914749 1.01297665]
mp-18245,[-1]
mp-18246,[0.9832768  0.96339052 0.9652797 ]
mp-18247,[0.99486101 0.99480122 0.99477011]
mp-18251,[-1]
mp-18253,[0.99858184 0.99067063 0.99872665]
mp-18255,[0.99801029 0.99540965]
mp-18256,[0.99765372 0.99407788 0.99062968]
mp-18257,[0.9858721  0.98575925 0.98620624]
mp-18258,[0.99247651 0.99510078 0.9902008 ]
mp-18259,[0.99867998 0.99825977 0.99658664]
mp-18265,[0.97624419 0.97948916]
mp-18267,[0.99982833 0.99936018 0.99982315]
mp-18269,[0.99541625 0.99810615 0.99775862]
mp-18271,[0.99695486 0.99806125 0.9909476 ]
mp-18274,[0.99680069 0.99200938]
mp-18281,[0.9904836  1.03892061 0.99180965]
mp-18285,[0.97762647]
mp-18287,[0.93102411 0.94322125]
mp-18291,[-1]
mp-18292,[0.94216822 1.17248238]
